userName,rating,date,isEdited,title,review,app_name,app_id,developerResponse
Apste,1,2021-06-27 23:46:06,False,Blamage für eine Premium Automarke!,"Sorry, aber die neue BMW-App taugt mal gar nichts. Optisch wenig ansprechend. Viele Skalierungsfehler auf dem iPhone XS, dadurch sind Bilder und Schriften abgehackt dargestellt. Unübersichtlich gestaltet. Keine Unterstützung für die Apple-Watch. Die „alte“ Connected-App war deutlich besser. Aber leider wird man gezwungen ab dem 01. Juli auf diese schlechte App umzusteigen. Von einer Premium Automarke erwarte ich viel mehr!",my-bmw,1519034860,"{'id': 24576017, 'body': 'Hi! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen: https://bit.ly/3fY0Mez. – My BMW App Support Team', 'modified': '2021-08-18T10:30:07Z'}"
Mpf1993,3,2021-08-06 05:50:33,False,Soweit gut,Aber Alexa funktioniert im 2er Gran Coupé nicht. F44. der Runde Kreis wird angezeigt wenn ich sie was frage aber es kommt 0 Ton.,my-bmw,1519034860,"{'id': 24497227, 'body': 'Hi \'Mpf1993\'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Melde uns dieses Problem mit Angabe Deines App Store Alias ""Mpf1993"" und der""ID154054"" möglichst detailliert über ""Feedback senden"" im Menü ""Profil"". Unser Entwicklerteam kann dann anhand der übermittelten Fahrzeugdaten überprüfen wo genau der Fehler in Deinem Fall liegt. - My BMW App Support Team\r\n', 'modified': '2021-08-13T21:05:01Z'}"
DocMrktng,2,2021-05-22 09:34:27,False,Umstellung von alter App ein Fehler,"Seit der Umstellung von der perfekten Connected App funktionieren die Karten nicht mehr. Jetzt kann man nicht mehr das Ziel schon vom Wohnzimmer ans Auto schicken, was die nützlichste Funktion war. Auch sonst auf dem iPhone XS super langsam und reagiert sehr verzögert.",my-bmw,1519034860,"{'id': 23037879, 'body': ""Hi 'DocMrktng'! Wir bedauern zu hören, dass Du Probleme bei der Suche nach einer Adresse in der My BMW App hattest! Das temporäre Problem wurde inzwischen behoben. - My BMW App Support Team\r"", 'modified': '2021-05-27T07:12:49Z'}"
BudFox911,1,2020-12-10 22:30:38,False,App friert regelmäßig ein. Ist so unbrauchbar,"Trotz aktuellen iPhone und neuestem iOS friert die App immer wieder ein. 
So lässt sich das nicht vernünftig nutzen. Das geht besser. V. a. von bmw hätte ich hier mehr erwartet. Kann doch nicht sein, dass ihr euch hier von Mercedes überholen lasst! 🥴",my-bmw,1519034860,
Kreilinat,2,2021-10-08 14:00:06,False,Da passt was nicht 😧,"War eigentlich immer mit der App zufrieden, aber auf einmal wird der Stand des Autos ganz wo anderes angezeigt. Bin ganz schön erschrocken und gleich zur Garage gelaufen und habe nach gesehen.",my-bmw,1519034860,
Service9898,3,2022-05-09 05:39:45,False,"App stabil, aber gut?","Ich hatte bis dato ein Mercedes und die App dort. Meine Frau fährt ein Audi. Stand heute ist die App von BMW auf Platz 3.
- Remonte Funktionen ja, aber nicht alle
- Fahrdaten anteilig, aber nicht wie ein Bordcomputer

Schaut euch bitte mal die Mercedes App an. Da kann man sich etwas anschauen ;-)",my-bmw,1519034860,"{'id': 29779154, 'body': ""Hi 'Service9898'! Danke für Dein Feedback! Wir arbeiten stetig an einer Verbesserung der My BMW App. Weitere Funktionen, inkl. einer Übersicht Deiner Fahrdaten, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2022-05-16T16:59:04Z'}"
soccer5050,2,2021-07-13 14:22:42,True,Neu ist nicht immer besser,Die Connected Drive App war deutlich besser,my-bmw,1519034860,"{'id': 21932571, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-07-13T14:22:42Z'}"
AnnBurki,1,2021-06-09 18:15:33,False,Es funktioniert nichts!,"Nachdem die alte App reibungslos funktioniert, klappt es mit der Anmeldung bei der Neuen überhaupt nicht. Die bereits hinterlegten Daten wie e-Mail Adresse u. Passwort, werden bei der Anmeldung nicht übernommen. 
Eine nochmalige Registrierung macht jawohl keinen Sinn, wenn die Datenfelder schon automatisch mit User-ID u. PW ausgefüllt sind. 
Was ist denn das für ein Krampf? 
Dann bleibe ich lieber bei der alten App.",my-bmw,1519034860,"{'id': 23398696, 'body': 'Hi \'AnnBurki\'! Wir bedauern, dass Du aktuell Probleme bei der Anmeldung in der My BMW App hast. Anderen Nutzern hat Folgendes geholfen: Setze das Passwort Deines Accounts zurück indem Du beim Login den Link ""Haben Sie Ihr Passwort vergessen?"" bestätigst. Wir senden Dir dann eine E-Mail mit einem Link, über den Du ein neues Passwort erstellen kannst. Sollte das Dein Problem nicht beheben, kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team ', 'modified': '2021-06-15T14:23:08Z'}"
STiwaz,1,2021-04-02 11:37:51,False,Auf dem iPad unbrauchbar nach Aktualisierung,"Eine Eingabe der email-Adresse und Passwort ist auf dem iPad (8. Generation) nicht mehr möglich, da die Tastatur nicht vollständug eingeblendet wird - bisher konnte die App auf dem iPad gut genutzt werden. Ich hoffe, BMW testet seine Fahrzeuge im Gegensatz zur Software vor der Auslieferung. Sehr schade!",my-bmw,1519034860,
the wheelmaker,2,2021-02-12 06:04:02,False,"Frischer Look, Schwächen im Detail","Die neue BMW App macht einen frischen und aufgeräumten Eindruck.

Allerdings wurde beim Aufräumen auch der Klimatimer weggeworfen. Für mich völlig unverständlich. 

Ich werde daher wieder zurückwechseln, da ich meine Standheizung gerne über die App planen möchte. Nur ein direktes Starten ist mir zu wenig.",my-bmw,1519034860,"{'id': 21932250, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:10:36Z'}"
DieterGoelles,1,2021-07-25 21:42:57,False,Leider nicht zu gebrauchen,"Mit iOS 14.7 kommt immer die Meldung „bitte Cookies aktivieren“ , Cookies werden im Safari zu gelassen, scheint als hätte die App Probleme mit den Datenschutzfunktionen im Safari. Anmeldung ist leider nicht möglich. App gelöscht da unbrauchbar. Schade. Alte App war um Längen besser. So kann man erfolgreich Kunden verprellen, Auto gut, Software Mist…",my-bmw,1519034860,
gh677,1,2021-04-18 09:19:51,False,Leider deutlich weniger stylish,"Weniger Funktionen, langweiliges Design. 
Leider ein Rückschritt",my-bmw,1519034860,
Chopin1312,1,2021-04-17 13:58:25,False,Wichtige Infos fehlen - aber bunte Bildchen sind da,"Bei der alten App war auf einen Blick sichtbar WO das Auto steht und OB es verschlossen ist. Ein Bild von meinem Auto, was die wichtigen Informationen verdrängt ist da wohl völlig fehl am Platz. Diese APP ist vom Designer entwickelt worden, leider hat wie so oft bei BMW keiner die Nutzer gefragt. Premium Marke.....",my-bmw,1519034860,"{'id': 22359365, 'body': 'Hi \'Chopin1312\'! ""ALLES OK"" bedeutet, dass Dein Fahrzeug verriegelt ist, alle Türen und Fenster geschlossen sind und es keine anderen kritischen Probleme bei Deinem Fahrzeug gibt, die Deine Aufmerksamkeit erfordern. Mit einem Klick auf das Bild Deines BMW erhältst Du weitere Informationen zum Zustand Deines Fahrzeugs. - My BMW App Support Team \r\n', 'modified': '2021-04-20T19:15:51Z'}"
jeanson540,1,2021-04-13 17:51:12,False,Es fehlen zwei wichtige Funktionen,"Es fehlt die Galerie vom Remote 3D View, also die vergangenen Aufnahmen?! Es fehlt völlig die eDrive Option, worin Daten der letzten Fahrt aufgeführt sind!
Kommen diese Funktionen noch/wieder?",my-bmw,1519034860,"{'id': 22479986, 'body': ""Hi 'jeanson540'! Danke für Dein Feedback! Weitere Funktionen folgen in künftigen Releases. Deinen Wunsch leiten wir an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2021-04-27T07:41:11Z'}"
Smolly2008,1,2021-06-22 21:09:33,False,Verstehen muss man das nicht,"Vorher bei der alten App - Routenplanung einwandfrei, nach der Installation der neuen App wird die Route nicht mehr übertragen auf Nachfrage bei BMW direkt über Connected Drive nun die Auskunft - send to car Funktion ist in der neuen App nicht verfügbar. Auf mein Argument dass die Applikationen diese Funktion doch hat und es wäre ja eigentlich ein Rückschritt  wurde ich hingewiesen mich auf Innovation BMW Seite zu beschweren.
Noch blöder geht es eigentlich kaum.",my-bmw,1519034860,"{'id': 23657901, 'body': 'Hi \'Smolly2008\'! Danke für Dein Feedback! Selbstverständlich kannst Du auch mit der My BMW App bequem Ziele an Deinen BMW senden. Du kannst im Menü ""Karte"" nach einem beliebigen Ziel suchen oder ein Ziel aus Deinen Favoriten auswählen und dieses über ""An meinen BMW senden"" an Deinen BMW senden. In Deinem BMW OS7 musst Du mit Deinem Fahrerprofil (BMW ID) eingeloggt sein. Das Ziel erscheint bei Deinem nächsten Fahrzeugstart als Pop-up/Banner auf dem Control Display oder Du kannst es über ""Empfangene Ziele"" abrufen. Dein BMW berechnet die Route nach aktuellen Verkehrsbedingungen dynamisch neu. - My BMW App Support Team', 'modified': '2021-06-29T15:44:53Z'}"
Di Sta,1,2021-05-07 13:21:13,False,Verschlimmbesserung,"Einen Fortschritt kann ich nicht erkennen. Frischeres Design? Liegt im Auge des Betrachters - es wurde zwar überholt, aber nicht Meins. Der komplette Info-Bereich scheint eliminiert zu sein. Wo ist die Übersicht ob alle Fenster, Türen und Schiebedach verschlossen sind bzw. die Info, was noch unverriegelt ist? Wo die Info Reifendruck, Servicebedarf? Nun ja, vielleicht wird die „neue“ App weiterentwickelt, um ein Ersatz der bisherigen App zu werden, die aber zu früh abgeschaltet wird. App gelöscht",my-bmw,1519034860,"{'id': 22809390, 'body': 'Hi \'Di Sta\'!  Die My BMW App ist optimiert für Fahrzeuge ab Baujahr 07/2016, die über die technische Ausstattung verfügen, Daten zum Fahrzeugstatus über die verbaute SIM-Karte mit der My BMW App auszutauschen. Falls diese Voraussetzungen erfüllt sind, bedeutet ""ALLES OK"", dass Dein Fahrzeug verriegelt ist, alle Türen und Fenster geschlossen sind und es keine anderen kritischen Probleme bei Deinem Fahrzeug gibt, die Deine Aufmerksamkeit erfordern. Mit einem Klick auf das Bild Deines BMW erhältst Du weitere Informationen zum Zustand Deines Fahrzeugs. - My BMW App Support Team \r\n', 'modified': '2021-05-14T11:34:58Z'}"
Flo-1712,5,2020-12-07 10:28:59,False,Top!,Schöne modernisierte App. Nur den ConnectedDrive Store könnte man besser in die App integrieren.,my-bmw,1519034860,
Suse-aus-E,1,2021-04-29 09:07:44,True,War keine 3 Minuten auf meinem iPhone,"Habe die App aus dem deutschen AppStore auf ein deutsches iPhone geladen. Nach der Anmeldung werden mir die diversen Terms of Use und die Privacy Policy, denen ich zustimmen muß, in Englisch angezeigt. App wieder gelöscht. Einstellungen des iPhones sind Deutsch (Sprache) und Deutschland (Region).",my-bmw,1519034860,"{'id': 22516842, 'body': 'Hi Suse! Danke für Dein Feedback! Die My BMW App sollte Dir die Berechtigungen und die Datenschutzrichtlinie in der Tat auf Deutsch angezeigen. Überprüfe die Einstellungen Deines Smartphones im Menü ""Einstellungen"" - ""Allgemein"" - ""Sprache & Region"" - ""Region"". Falls das Problem besteht, kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team \r\n', 'modified': '2021-04-29T09:07:44Z'}"
Leart992,1,2021-04-19 13:03:34,False,Mehr eine Werbeapp!,"Mehr eine werbeapp mehr nicht.
Kaum Funktionen. Die Funktionen die da  sind, dauert gefühlt  5 min bis sie ausgeführt werden.
Das kann Mercedes Benz  deutlich  besser!.",my-bmw,1519034860,
Alba HM,1,2021-01-27 22:13:53,False,Was soll da besser sein!,Wenn ich die alte Version mit der neuen vergleiche gibt es nur eine Entscheidung: Beim alten bleiben.,my-bmw,1519034860,
Haribo.1313,5,2022-05-28 04:32:48,False,Sehr gut,Endlich eine tolle und sinnvolle App zu meinen BMW!,my-bmw,1519034860,
keinbockmehraufdiefacebookapp,2,2022-04-08 09:13:31,False,Keine Verbindung mehr zum Auto,"Seid ein paar Tagen keine Aktualisierungen mehr vom Auto.
Standort nicht korrekt und Ladestatus wird nicht mehr angezeigt. Schade.",my-bmw,1519034860,
Fritzllll,1,2021-07-13 21:30:20,False,BMW Unterirdisch,"bisher funktionierten die angebotenen Optionen - seit heute Fahrzeug weg - Option Fahrzeug verbinden - mal ganz abgesehen davon was mit den bisher „angemeldeten“ Daten passiert ist (???) - Komfort bei einem Softwarewechsel sieht ja wohl anders aus.
NB: im Haushalt gibts auch einen Nissan; jede Menge (funktionierende (!))  Software - Funktionen im Preis enthalten …Ich mach 
mir da schon Sorgen was aus einer auf die Automobilindustrie fokussierten Wirtschaft bei Teilnehmern wie BMW wird ☹️",my-bmw,1519034860,
mac_hh,3,2021-06-06 09:29:35,False,Es gibt auch noch iPad und Watch!,"Die neue App ist ganz okay, auch wenn mich die grafische Gestaltung nicht ganz überzeugt. Das könnte man noch etwas eleganter machen. Warum z.B. ist das App-Icon dunkelblau und die gesamte App dann vorzugsweise in langweiligem schwarzweiß gehalten?

Aber das größte Manko ist in meinen Augen, dass es die App NUR für das iPhone gibt - es gibt keine Umsetzung auf das iPad und leider auch nicht für die Apple Watch! 

Auf dem iPad wird nur die winzige iPhone-Variante eingeblendet - also bitte BMW, das geht doch nun wirklich besser für einen Global Player, der sich Modernität als Unternehmens-DNA verpasst hat?! 

Es wäre wirklich schön, wenn zeitnah auch die Apps für iPad und Watch geliefert würden!",my-bmw,1519034860,"{'id': 24576131, 'body': ""Hi 'mac_hh'! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen: https://bit.ly/3fY0Mez. – My BMW App Support Team"", 'modified': '2021-08-18T10:36:44Z'}"
RKür,1,2021-04-08 18:41:43,False,Nicht mehr nutzbar,Seit dem Update nicht mehr nutzbar. Eigentlich waren die angezeigten Informationen ganz nett.,my-bmw,1519034860,
Haydo1976,1,2021-02-01 12:29:18,False,Bedingt nutzbar,Die App ist neu aber hat die selben Probleme und ist extrem Ärgerlich wenn man die standheitzung anmachen möchte und das ständig nicht funktioniert das ärgert mich am meisten das kann mein Nachbar mit sein Mercedes besser seins funktioniert einwandfrei,my-bmw,1519034860,
wolhe62,2,2020-08-10 15:03:46,False,Verschlechterung!,"Was soll das denn? 
Weniger Funktionsumfang! 
Die Bedienung muss erraten werden! 
Aus Freude über eine Weiterentwicklung wurde Enttäuschung! Das kann doch nicht als Innovation verkauft werden. Leute!!!!
Die zwei Sterne gibt es für die wenigen (funktionierenden) Funktionen.",my-bmw,1519034860,
Daylight-1112,1,2022-05-24 18:58:16,True,App aktualisiert sich nicht mehr,"Seit Tagen aktualisieren sich die Daten der App nicht mehr. Mein Auto (F40) soll angeblich die Türen offen haben obwohl das Auto verriegelt ist. Km Stand, Tankanzeige und Standort seit Tagen nicht aktuell. Die App ist absolut unzuverlässig und so langsam bereue ich, dass ich mich für BMW entschieden habe weil es u.a. ein Kaufkriterium war. 
Es gibt zahlreiche negative Bewertungen und es passiert einfach nichts. Das nenne ich mal tolles Marken-Branding. 

Ist das euer Ernst, BMW? Wann werden diese mehrfach reklamierten Probleme endlich behoben?",my-bmw,1519034860,"{'id': 29869289, 'body': ""Hi 'Daylight-1112'! Danke für Dein Feedback! Wir arbeiten stetig an einer Verbesserung der My BMW App und leiten Deinen Wunsch nach Push-Benachrichtigungen an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2022-05-24T18:58:16Z'}"
Kars-10,1,2021-11-19 09:12:01,True,"Stürzt immerab, kein pro motion","Der letzte Update sorgt dafür dass es immer freezed wenn ich nach ein Tag oder so die ab aufmache. Zudem wird 120hz net unterstützt am iphone 13p

Seit der Begründungslose Entfernung von Apple Watch support nur noch enttäuscht. Das alte design war auch besser",my-bmw,1519034860,"{'id': 26235095, 'body': ""Hi 'Kars-10'! Danke für Dein Feedback! Weitere Funktionen, inkl. einer Integration der Apple Watch in die My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2021-11-19T09:12:01Z'}"
RaHu65,1,2021-03-28 20:21:15,False,Immer wieder Neuanmeldung erforderlich,"Die App nutzt man eigentlich nicht oft. Ich musste mich aber mindestens bei jedem zweiten Start mit meinen Benutzerdaten neu anmelden, weil ich aus Sicherheitsgründen wieder abgemeldet wurde. Das ist mehr als lästig und bei einem mit Face ID gesicherten iPhone auch völlig unnötig. Ich habe die App deshalb wieder gelöscht.",my-bmw,1519034860,
