developerResponse,userName,title,date,rating,review,isEdited,app_name,app_id
"{'id': 20897034, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:44:29Z'}",Dorle09,Ford App,2020-05-26 17:46:11,2,"Hallo,  beim Start der App wird kurz ein Knopf Start Motor angezeigt. Soll das so sein???
Beim Anzeigen der Fahrzeugdaten stürzt die App ab. Man muss sich erst etwas anderes anzeigen lassen und erst dann kann man auf die Fahrzeugdaten. Der Reifendruck wird als ganze Zahl an gezeigt, bei 2,6 wird 3 angezeigt. Das ist unbrauchbar und war auch anfangs besser.
Als Verbesserung wäre es schön, wenn man in der App sehen könnte, ob das Fahrzeug verschlossen ist.
Viele Grüße 
DA
Bei Behebung der Probleme wieder voller Punkte!",False,fordpass,1141464928
"{'id': 20896974, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:39:56Z'}",ennione1,Die App funktioniert nicht Richtig,2020-05-05 14:41:21,1,"Trotz löschen dieser App und wieder installieren läuft diese nur mäßig bleibt hängen oder man wird gleich wieder rausgeschmissen . Die Fahrzeugdaten kann ich auch nicht aktualisieren.
Bitte um Überprüfung und Überarbeitung dieser App.
Mit freundlichen Grüßen",False,fordpass,1141464928
"{'id': 20896804, 'body': 'Hallo marcel_*, es tut uns leid, dass Sie Schwierigkeiten mit der Anzeige der Fahrzeugdaten haben. Haben Sie mal eine Neuinstallation ausprobiert? Andernfalls wenden Sie sich über die Schaltfläche ""Assistent""  oder FPDEU@ford.com an unser Support-Team, das Ihnen gerne weiterhelfen wird. Mit freundlichen Grüßen Ihr FordPass Team\r\n', 'modified': '2021-02-06T15:24:33Z'}",marcel_*,App stürzt sehr häufig ab.,2020-02-02 18:01:48,1,"Die App stürtzt fast jedes mal ab, wenn ich mir die Fahrzeugdaten anzeigen lassen will. Das sollte verbessert werden!",False,fordpass,1141464928
"{'id': 29265434, 'body': 'Hallo Xxxxxyxxz, wir freuen uns, dass Sie sich die Zeit genommen haben, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt zu verbessern! Wir möchten Ihnen helfen, alle Schwierigkeiten, die Sie haben, zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" in der App oder über FPDEU@ford.com kontaktieren. Bitte teilen Sie uns, wenn möglich in einer E-Mail Folgendes mit:\r\n\r\n•\tFahrgestellnummer des Fahrzeugs\r\n•\tScreenshots von der Fehlermeldung\r\n•\tdie App-Version der verwendeten FordPass App \r\n•\tdas Handy Modell\r\n•\tBetriebssystem-Version\r\n•\tBenutzername (FordPass)\r\n\r\nIhr FordPass Team\r\n', 'modified': '2022-04-19T16:16:30Z'}",Xxxxxyxxz,Gute App aber …,2022-03-26 06:14:27,3,Sehr gute App aber leider zeichnet die App seit kurzem keine Fahrten mehr auf !,False,fordpass,1141464928
"{'id': 4596298, 'body': 'Hallo Coldpiet,\ndanke für die ehrliche Rückmeldung. Wir hoffen, dass sich das Problem mit unserer neuen Version erledigt hat. Wir sind ständig dabei, für unsere Kunden das beste Produkt zu gestalten. Dadurch sind wir jedem Nutzer über positives und negatives Feedback dankbar. Viele Grüße. AM', 'modified': '2018-08-09T14:11:21Z'}",Coldpiet,Nach jedem Update,2018-05-01 06:55:55,1,"Nach jedem Update muss man sich immer wieder die bei der Bank neu anmelden.
Weil es mit Touch ID dann nicht mehr Funktioniert. Ich gebe dann die Daten ein und diese sind dann immer angeblich falsch. Dann muss ich den Support anrufen usw. Das kotzt mich langsam an. 
Ich versuche es jetzt noch einmal. 
Wenn es nicht funktioniert lösche ich die App.
Ich finde es such total toll das auf die Rezension reagiert wird. Ich werde es weiter beobachten. 
Jetzt gebe ich nur ein Stern. 
Es ist schon wieder passiert und das ist ein Witz sorry Leute das geht gar nicht. 🤬",False,fordpass,1141464928
,Pupperle,Keine Fahrtaufzeichnung mehr,2022-06-18 09:01:31,1,"Die App ist für mich nutzlos geworden seitdem keine Fahrten mehr aufgezeichnet werden. Anfangs gab es zwar immer mal wieder Schwierigkeiten bei der Aufzeichnung aber zuletzt lief es echt super. Verstehe auch nicht wieso man behauptet, dass einige Features nicht genutzt wurden. Für mich ist das nur ein Vorwand, damit sie entfernt werden konnten…anstelle die App vernünftig zu programmieren. Schade",False,fordpass,1141464928
"{'id': 27599357, 'body': 'Hallo Senneeisbär, wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-01-22T19:10:11Z'}",Senneeisbär,Funktioniert nicht,2022-01-19 14:58:53,1,"Bei mir funktioniert das nicht. Er zeigt mir seit vielen Versuchen, dass eine Verbindung fehlgeschlagen ist. Ich kann die Fernsteuerung nicht nutzen. Fahrzeug ist im Profil angelegt. Ford Ecosport",False,fordpass,1141464928
"{'id': 20895479, 'body': 'Hallo Basterus, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\n', 'modified': '2021-02-06T12:34:12Z'}",Basterus,Fehlerhafte anzeigen,2019-04-03 09:43:44,1,"Weiterhin auch nach dem Update werden alle technischen Daten nicht angezeigt. Weder Tankfüllung, Kilometer oder Infos zum Ölwechsel. (Mk3 Facelift Bj. 2018)",False,fordpass,1141464928
,GEDANKENtanken München,Wegfall von Funktionen,2022-05-16 09:32:55,1,"Ich habe gerade in der App gelesen, dass folgende Funktionen nicht den Erwartungen entsprechen und daher demnächst eingestellt werden :

Meine Fahrten ( OK, war wirklich Müll und hat selten bis gar nicht funktioniert)

Ziel am Fahrzeug senden (war teilweise etwas umständlich, funktioniert ändert im großen und ganzen)

Parkplätze und Tankstellen finden (funktioniert einwandfrei)

Das sind einige der Funktionen, die bei einer app wirklich Sinn machen. Und ihre wollt die abschalten? Wozu brauche ich dann noch eine App?

Jetzt ist die Software im Auto schon so besch...en und jetzt auch noch die einzigen Funktionen in der App anschalten, die ein ergeben.

Mal darüber nachgedacht ein paar fähige und professionelle App-Entwickler einzustellen?

Werft lieber die Buchung eines Service Termins raus, dass brauche ich nur alle 2 Jahre.",False,fordpass,1141464928
"{'id': 20222905, 'body': 'Hallo Kubi90, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2021-01-06T17:15:40Z'}",Kubi90,Akku Probleme,2021-01-04 16:43:43,1,"Die App an sich ist toll, Sie zieht aber aktuell meinen Akku so leer das er warm wird wenn Sie mit dem Auto verbunden war und ist. 
Ohne App keine Probleme.",False,fordpass,1141464928
"{'id': 19525041, 'body': 'Hallo Skatrak, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-12-03T18:52:05Z'}",Skatrak,Kaputt gepatched,2020-12-01 17:48:43,1,Nach dem heutigen Update startet die App nicht mehr. Eine neue AGB wird angezeigt welche nicht akzeptiert werden kann ...kontaktieren sie einen Ford Assistenten... wird angezeigt. Schade.,False,fordpass,1141464928
"{'id': 18456940, 'body': 'Hallo BerndK., vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2020-10-13T16:21:14Z'}",BerndK.,Saugt Akku leer!,2020-10-12 03:24:39,1,"Saugt den Akku innerhalb von 2 SST komplett leer. 
Standheizung kann man nicht mit der App einschalten. 
Zur Zeit unbrauchbar!",False,fordpass,1141464928
"{'id': 20896977, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:40:02Z'}",Mar_Schl,Scrollen funktioniert nicht ordentlich,2020-05-08 07:00:57,1,"Das Scrollen in der Ansich “Fahrzeug” funktioniert nicht, es sprint immer wieder nach oben. Damit leider nicht nutzbar :(",False,fordpass,1141464928
"{'id': 20896012, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T13:40:17Z'}",Swordfish0815,Beim letzten Update dürften wohl die Lehrlinge ran,2019-08-15 20:54:38,1,"Live Traffic deaktiviert sich von selbst, wenn man in der App eine Adresse an das Fahrzeug geschickt hat, taucht sie immer wieder nach dem Anschließen des Telefon aus. Kundendienst gleich null, warte immer noch auf die Antwortmail. 
Ford, die können nichts.",False,fordpass,1141464928
"{'id': 4077776, 'body': 'Hallo Lieber FordPass Kunde, danke für Ihre Bewertung. Wir bedauern das Sie Probleme bei der Nutzung der App haben. Bitte laden Sie die aktuelle iOS-Version auf Ihr iPhone. Sie sollten mit dieser Version keine Probleme mehr haben. Liebe Grüße. MG', 'modified': '2018-07-03T16:45:51Z'}",fordnugget,Nur absturz,2018-05-21 20:55:10,1,Nach update startet die app und stürzt sofort ab. Unbrauchbar gemacht durch update.,False,fordpass,1141464928
"{'id': 28723409, 'body': 'Hallo  Dii S, wir freuen uns, dass Sie sich die Zeit genommen haben, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt zu verbessern! Wir möchten Ihnen helfen, alle Schwierigkeiten, die Sie haben, zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" in der App oder über FPDEU@ford.com kontaktieren. Bitte teilen Sie uns, wenn möglich in einer E-Mail Folgendes mit:\r\n\r\n•\tFahrgestellnummer des Fahrzeugs\r\n•\tScreenshots von der Fehlermeldung\r\n•\tdie App-Version der verwendeten FordPass App \r\n•\tdas Handy Modell\r\n•\tBetriebssystem-Version\r\n•\tBenutzername (FordPass)\r\n', 'modified': '2022-03-22T17:47:22Z'}",Dii S,Funktioniert nicht,2022-03-18 07:30:39,2,"Bisher war die App wirklich gut. Doch seit einigen Tagen lässt sie sich aufrufen, es kommt die Sicherheitsabfrage, ob ich fahre dann irgendeinen Fragebogen, und dann ist die App eingefroren. Ich kann keine Aktionen durchführen.",False,fordpass,1141464928
"{'id': 24054323, 'body': 'Hallo TonTobias, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-07-21T15:55:31Z'}",TonTobias,Mitteilung über Ladezustand ohne Funktion,2021-06-24 20:18:50,1,"Leider funktioniert die App nur selten mit meinem Kuga PHEV 2021, die Meldung über den Ladezustand funktioniert nicht, nach dem das Fahrzeug 2h abgestellt wurde kann ich die Klima auch nicht mehr fernstarten.. bin mehr als enttäuscht, war für mich ein Kaufkriterium",False,fordpass,1141464928
"{'id': 20197992, 'body': 'Hallo JesseBlueJr, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-01-05T17:18:14Z'}",JesseBlueJr,Irre,2020-12-25 19:10:07,1,"Von Update zu update schlechter...
Standheizung Steuerung fehlt immer noch, Autostart nicht verlängerbar, dazu war es früher noch fast unsichtbar, nun leuchten die Lichter immer.... Nachbar schauen schon dumm.",False,fordpass,1141464928
"{'id': 19199682, 'body': 'Hallo webmiles, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-23T07:11:07Z'}",webmiles,Nicht nutzbar mit IPhone12 oder neuem IOS 14.2,2020-11-23 07:11:07,1,"Die App funktioniert NICHT. sehr schlechter Kundenservice, gar keine Reaktion auf 5x gesendete Fehler. Auto: Ford Explorer kann nicht über die App gestartet werden. Die Funktionen werden bei neuem IOS gar nicht mehr im Menü eingeblendet. Sehr unzufrieden.",True,fordpass,1141464928
"{'id': 12081952, 'body': 'Hallo asddffghjkll, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit dem Starten der App haben. Um dies zu beheben, versuchen Sie bitte den temporären Speicher zu löschen und die App in der aktuellen Version neu zu starten. Wenn Sie weitere Schwierigkeiten haben, wenden Sie sich bitte an unser Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren. Mit freundlichen Grüßen - Ihr Ford Pass Team', 'modified': '2019-11-27T10:32:47Z'}",asddffghjkll,Software stürzt ab und lässt sich noch mehr ausführen.,2019-11-15 10:37:37,1,Nach Aktualisierung IOS und Ford App geht nichts mehr.,False,fordpass,1141464928
"{'id': 20896980, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:40:13Z'}",TheyCallMeSabse,Stürzt oft ab,2020-05-08 18:29:43,2,Die App stürzt leider sehr oft ab und „hängt“ beim Scrollen. :-\,False,fordpass,1141464928
"{'id': 18996335, 'body': 'Hallo Janine und Philipp, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-09T16:15:52Z'}",Janine und Philipp,Geht nicht,2020-11-08 10:58:31,1,"Ständig tritt ein Fehler auf,kann kein Auto hinzufügen",False,fordpass,1141464928
"{'id': 18577098, 'body': 'Hallo salu1979, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2020-10-19T17:10:48Z'}",salu1979,Akku-Fresser,2020-10-16 13:22:09,1,"Hilfe!! Ständig ist mein Akku leer wegen dieser App, die leider Bedingung für die verlängerte Ford-Garantie ist!!! Ich überlege ernsthaft, darauf zu verzichten - ob das System hintersteckt... 🤔?!",False,fordpass,1141464928
"{'id': 20881693, 'body': 'Hallo Harti224, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, mehr Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features der FordPass App! Mit freundlichen Grüßen – Ihr FordPass Team', 'modified': '2021-02-05T13:23:08Z'}",Harti224,Bisher zufrieden,2020-08-06 12:16:56,5,Alles gut bei der App,False,fordpass,1141464928
,Colonia41,Absturz,2022-04-19 08:26:30,1,Seit der letzten Aktualisierung stürzt die App beim Öffnungsversuch sofort ab.,False,fordpass,1141464928
"{'id': 27389419, 'body': 'Hallo Christian_Rudolph, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-12T07:36:24Z'}",Christian_Rudolph,Stürzt ab,2021-11-19 12:57:58,2,"Die App stürzt komplett ab und schließt sich, wenn ich auf der Karte ein Ziel auswähle.",False,fordpass,1141464928
